Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1691,1,8.36,5.479,-7.022,-1.401,-0.075,-2.365,-2.622,-9.197,0.5,1.612
1692,1,-7.13,3.915,5.328,2.622,-9.285,9.703,-6.069,-8.052,-5.718,4.902
1693,1,-9.408,-2.528,9.499,0.098,1.481,2.32,1.312,-9.114,9.385,-6.097
1694,1,-6.427,3.16,1.709,0.634,-1.559,1.121,8.284,7.47,-3.629,-0.455
1695,1,8.226,6.335,1.049,-3.133,-8.213,3.683,0.05,4.828,-1.165,-3.493
1696,0,4.963,-8.43,-1.702,3.272,-4.994,3.039,5.031,1.812,9.643,-8.29
1697,1,5.649,-1.121,6.991,-9.073,-7.137,-1.461,-9.751,-6.891,-4.431,4.989
1698,1,-7.43,-5.812,-2.718,2.964,3.306,8.773,9.021,2.423,8.437,5.9
1699,1,-6.526,-8.447,8.266,8.262,-6.924,-1.229,9.404,0.124,0.599,8.675
1700,1,-1.884,7.693,-2.332,5.107,-5.109,-2.953,-9.988,-6.173,1.543,-9.584
1701,1,-0.306,-7.305,-7.596,7.653,5.807,-8.241,-4.162,1.605,-0.751,-0.274
1702,0,6.085,4.815,-0.615,-8.4,-1.612,-4.005,-0.166,-2.004,0.688,-2.629
1703,1,0.036,-8.247,6.026,6.395,-6.824,-6.349,2.473,2.405,-4.07,3.16
1704,0,-2.811,-8.858,4.715,-3.763,-5.021,-6.499,-6.633,-8.57,7.178,5.704
1705,1,1.731,-3.405,-3.643,9.257,-3.7,-0.329,-9.659,4.435,1.073,-9.081
1706,1,4.833,-9.914,-0.266,4.578,8.336,3.476,0.013,-2.868,-0.699,-9.494
1707,0,5.514,5.981,8.625,2.59,-1.675,-7.049,-1.384,4.106,-7.289,-1.602
1708,0,-3.739,-9.794,-9.849,9.695,4.18,-7.694,-3.379,8.959,6.445,-9.452
1709,1,-5.186,9.892,-2.044,-1.621,0.468,-4.296,2.014,-5.032,5.008,5.081
1710,0,-4.346,-6.423,5.612,6.679,1.873,0.077,-8.16,4.962,-7.867,-7.379
1711,1,8.865,5.297,-5.89,-7.204,-0.307,-1.515,8.171,7.77,-2.422,6.363
1712,1,8.824,7.927,-1.042,2.77,-1.583,2.127,-3.741,2.547,-7.212,-5.104
1713,0,-2.507,-6.77,9.309,1.941,2.27,7.165,-7.764,2.353,3.313,-9.492
1714,0,7.982,2.274,8.707,3.141,9.413,8.893,6.442,0.429,2.481,-9.198
1715,0,7.348,-0.953,-2.045,8.446,-3.639,-5.059,-6.619,-8.751,-6.599,5.641
1716,0,5.91,-3.026,1.089,-7.869,-9.017,0.951,1.74,-0.374,-9.945,-3.422
1717,1,-3.653,-6.89,3.381,2.566,8.58,-9.689,7.846,1.181,1.616,-5.657
1718,1,-9.852,2.324,-9.735,6.572,-9.788,2.234,-9.428,-1.668,9.59,-3.266
1719,0,-5.134,-0.98,-9.552,-3.486,-7.574,-6.301,7.025,4.257,0.446,6.229
1720,0,-4.555,-8.824,-0.279,2.451,9.354,-2.567,-0.719,-3.309,-0.545,-4.973
1721,0,-5.733,-1.726,3.89,-7.422,9.893,3.829,0.911,5.415,-1.207,-6.599
1722,0,3.791,0.01,9.913,9.327,-5.437,5.932,6.794,5.849,-8.194,-2.643
1723,1,-7.619,2.812,2.464,2.32,-5.986,2.58,4.605,-8.568,-9.73,7.042
1724,1,9.713,3.835,-4.884,2.448,-9.514,3.193,7.523,-4.418,4.975,8.756
1725,0,-0.547,2.387,2.384,-1.596,-6.125,4.166,-2.314,-0.782,3.53,4.632
1726,0,1.592,-6.72,8.9,-0.27,-7.597,-2.625,9.361,8.392,9.588,1.554
1727,1,-6.853,-3.965,-0.015,-9.278,1.927,-0.353,-5.992,-7.373,9.047,2.2
1728,1,4.377,3.766,3.27,5.787,-7.874,-2.444,-2.958,5.529,1.013,-9.057
1729,0,8.973,-1.141,2.185,5.669,-9.576,-3.276,-2.93,-8.915,-5.835,-3.487
1730,1,9.395,-7.469,-2.837,-3.303,-4.181,3.246,1.93,4.725,3.311,-3.225
1731,1,5.861,-7.806,1.019,0.362,-1.827,5.485,-4.824,-4.245,-2.254,-3.138
1732,1,7.682,-1.324,3.632,3.97,-3.181,3.524,-6.25,1.683,-8.989,-5.827
1733,1,3.929,6.568,6.092,6.311,-6.48,2.125,-6.791,7.651,-9.803,6.17
1734,0,-0.978,-6.645,-1.626,-9.736,2.35,3.486,0.684,4.492,-6.962,2.769
1735,1,-8.38,6.585,0.541,-2.009,6.331,-3.484,-2.324,6.633,2.001,7.863
1736,0,-9.528,-3.529,4.687,5.209,6.91,7.682,-1.246,5.982,8.564,-0.667
1737,1,-0.487,-6.065,1.559,9.04,1.112,-0.873,6.395,-6.064,4.533,-8.375
1738,1,0.088,-8.099,2.513,8.528,4.065,-2.18,1.752,0.233,-0.334,1.683
1739,0,-4.199,-1.211,-4.26,9.493,-8.825,-6.731,-3.613,6.761,2.377,-1.993
1740,0,-2.458,8.929,-0.759,4.404,-1.546,-5.358,-0.481,-8.248,9.873,9.656
1741,1,-8.882,-9.354,9.722,-5.89,-0.985,9.987,-2.883,-9.663,-2.287,3.618
1742,0,7.152,-6.768,5.363,-0.126,-1.277,0.585,6.18,1.384,-1.084,8.508
1743,0,9.02,-8.154,2.704,9.194,9.674,9.557,3.54,-0.626,0.387,-2.541
1744,1,-4.358,-5.117,0.034,3.231,-6.046,-9.401,-8.654,-0.866,4.262,-9.523
1745,1,-9.089,0.541,6.719,-0.184,2.269,4.422,1.617,2.084,5.649,1.784
1746,1,-4.667,7.285,2.251,-2.297,-5.587,-4.254,1.659,5.224,2.067,-3.056
1747,0,-6.063,-8.943,9.241,-8.19,-5.266,-4.046,-0.719,2.713,-2.126,6.146
1748,1,-7.995,4.734,5.687,5.769,-4.467,-3.766,-9.502,8.358,8.713,-8.997
1749,1,4.182,-7.002,2.443,-4.468,9.7,7.234,-9.045,-1.6,1.516,-8.278
1750,1,2.549,-0.942,1.908,8.414,-0.019,-3.418,-6.148,-3.278,-1.101,-2.935
1751,1,6.988,6.718,-3.328,-8.543,5.025,-7.483,1.473,-9.786,2.908,7.578
1752,1,5.261,7.356,-7.057,-6.761,3.693,5.338,6.666,-1.313,-2.479,7.752
1753,0,-5.038,6.427,7.434,3.137,2.811,9.359,5.247,-4.571,-1.178,2.284
1754,0,9.305,5.199,8.438,7.777,6.228,-8.194,-7.418,2.803,-9.167,-0.267
1755,1,-9.193,-3.825,6.943,-4.644,-5.669,9.104,6.993,-1.16,-1.482,5.123
1756,0,4.668,2.717,-4.127,0.047,-9.548,-1.665,-1.648,-0.802,-8.981,-2.943
1757,1,9.966,1.803,-1.695,1.381,7.455,-6.816,5.156,-0.414,6.446,-1.885
1758,0,5.159,-9.748,3.44,4.486,-1.437,-5.707,3.788,-8.398,-0.315,3.71
1759,1,7.873,-9.385,0.51,7.476,3.714,5.472,-3.405,1.865,-7.779,-7.372
1760,0,-8.186,8.011,5.566,-9.632,-4.728,6.285,4.703,2.993,-2.874,-7.241
1761,0,-1.583,-4.517,-7.91,1.167,-8.22,-6.586,7.304,-9.485,-8.039,-6.917
1762,1,7.854,3.452,-5.303,-1.539,9.486,7.72,-0.129,-6.48,0.331,7.532
1763,0,0.319,9.741,-3.065,-1.678,-7.429,-1.636,-8.773,-6.595,7.855,-3.666
1764,1,-6.432,-5.379,7.584,-1.494,-6.071,2.7,6.978,5.1,2.66,6.82
1765,0,3.497,3.78,3.63,6.043,-6.368,-5.475,-1.517,-0.151,-2.226,2.2
1766,0,1.038,0.125,4.662,2.518,-1.452,-6.936,2.389,7.468,4.261,8.393
1767,0,4.809,0.4,3.419,6.066,-5.494,0.114,7.229,-7.741,-6.646,-8.116
1768,1,3.124,6.09,-0.483,6.967,8.523,-1.719,8.557,-8.998,-2.062,-7.53
1769,0,1.121,9.112,-4.771,-0.124,6.782,3.004,3.528,0.029,-4.523,-0.729
1770,1,5.241,-9.979,9.744,3.821,-6.094,5.915,6.149,2.521,-0.498,-5.531
1771,0,-2.872,2.059,2.498,-4.273,-5.364,-1.216,1.61,-1.325,2.998,-7.616
1772,1,2.014,7.315,-2.837,-0.544,0.833,-3.988,-1.087,3.711,7.647,-6.225
1773,0,0.837,9.987,3.23,-2.901,9.539,-9.332,6.09,0.632,-0.689,9.623
1774,1,-5.368,-0.748,-9.314,4.069,-9.731,-3.967,5.817,-2.621,-8.006,9.722
1775,1,5.465,5.364,-5.273,-5.938,-3.781,9.602,-6.237,5.315,-1.25,4.442
1776,1,-3.969,6.091,-3.307,-6.424,-4.893,-7.131,1.043,7.643,3.342,7.485
1777,1,-7.824,3.437,0.74,-3.877,-1.341,7.012,-4.895,-1.55,1.955,-5.929
1778,1,8.405,-5.28,-0.229,4.192,-6.803,8.818,-3.346,-3.309,-5.117,-3.678
1779,0,6.207,-3.515,-2.279,-7.073,6.092,-0.795,5.495,-7.192,-8.438,3.001
1780,0,-0.74,9.383,7.392,6.309,-1.032,8.202,5.459,-0.585,-3.622,1.497
1781,0,4.783,-3.003,7.196,3.649,2.974,1.694,1.13,-9.215,-5.723,-3.778
1782,1,-1.785,-2.57,3.009,5.289,-5.823,-4.625,-3.353,9.793,-3.653,8.272
1783,1,-3.217,-2.41,-6.359,9.185,-5.551,-3.072,-8.361,-0.803,-2.545,5.392
1784,1,-8.911,-0.827,0.269,5.027,1.578,-3.881,-9.982,-8.968,-4.537,-2.639
1785,0,2.513,-7.751,3.335,-0.853,4.822,-1.147,0.626,2.019,8.01,2.642
1786,0,9.529,-1.071,4.417,7.788,6.753,1.685,-1.732,-7.666,3.996,9.274
1787,1,1.897,-6.722,-3.041,-0.977,-6.259,8.652,-9.002,1.479,0.207,4.783
1788,0,-3.715,-7.196,5.636,-3.171,-8.648,-9.518,-1.423,8.069,-7.818,2.081
1789,1,-7.006,9.447,-4.31,-5.584,-2.78,4.696,-3.043,-8.023,9.494,5.713
1790,0,-9.757,1.984,7.509,-0.377,8.639,1.124,-0.14,-3.885,-5.809,8.045
1791,0,5.297,-0.99,9.786,3.239,0.521,8.853,5.956,-3.748,-0.277,-4.084
1792,1,-1.15,4.026,6.717,9.109,-2.103,7.666,-5.374,-7.514,-7.026,-2.312
1793,1,2.102,-8.215,3.527,0.032,1.816,-4.751,-9.876,-1.277,1.362,5.209
1794,1,0.796,-4.596,1.248,6.495,8.047,-7.494,6.889,-6.47,-3.227,-2.063
1795,1,-1.575,-4.363,-0.337,-0.303,-1.835,9.136,-3.016,-8.606,-3.764,-1.857
1796,1,-7.839,-1.623,-2.359,9.811,-5.378,6.808,7.597,-8.701,2.831,-9.071
1797,0,-5.221,6.542,1.095,6.826,5.128,-5.79,-1.125,4.974,-0.689,-1.548
1798,0,-9.591,9.123,8.661,-2.606,-3.083,8.22,2.153,4.845,8.546,1.819
1799,0,3.729,-3.908,-9.003,-9.614,1.849,-7.92,0.644,2.83,5.142,-2.077
1800,1,2.054,-9.333,1.066,-8.145,7.802,-0.647,-2.421,8.177,5.924,-7.07
1801,1,-1.322,-7.888,9.716,1.818,3.439,1.165,-1.02,3.924,4.592,0.888
1802,0,-7.476,-1.578,5.269,2.128,8.423,-4.108,-1.417,8.37,9.214,-0.676
1803,0,5.066,3.203,-4.389,5.513,8.999,-1.871,2.73,-5.343,2.323,-6.085
1804,0,-0.186,-7.183,2.5,-2.175,-4.489,0.49,-2.87,8.126,3.991,2.055
1805,0,-1.453,0.503,9.011,8.861,-9.146,-2.367,-1.133,1.392,-4.849,1.607
1806,1,3.182,-2.623,-6.045,-9.763,8.941,6.027,3.767,-1.245,9.718,-8.964
1807,1,-9.741,-1.836,9.947,-3.97,-5.388,-5.366,-6.809,-6.195,-3.112,-7.922
1808,1,3.932,5.299,2.259,-1.717,5.131,9.361,1.636,-4.061,-3.771,2.743
1809,1,3.647,3.988,-6.549,6.475,-9.884,0.536,7.795,-9.652,-8.518,-6.144
1810,1,-3.909,2.105,1.579,-1.919,-7.531,-8.171,7.459,-6.046,1.828,-8.721
1811,0,2.011,-2.939,6.775,7.468,-4.153,1.467,-3.362,-7.238,-4.273,6.727
1812,1,0.366,-4.691,-4.6,6.348,9.041,-8.14,2.416,-8.824,4.2,7.084
1813,0,-0.992,-8.13,-5.159,-9.594,7.907,9.481,-4.862,-3.329,-8.304,4.997
1814,1,8.948,1.55,9.712,7.161,6.981,2.215,1.623,7,5.044,-0.063
1815,1,-3.314,-2.763,-6.861,3.19,-6.844,5.919,4.379,5.076,5.321,-6.431
1816,0,5.181,1.593,9.707,-5.441,-1.128,-5.638,0.546,-0.601,5.47,3.902
1817,1,-1.716,8.032,6.3,5.547,-0.351,-0.754,4.896,1.96,-3.762,6.408
1818,1,3.906,6.309,-4.157,-9.156,-7.967,0.954,-0.197,1.905,-3.924,9.56
1819,0,6.659,-9.711,3.137,8.6,4.687,5.259,-0.673,-6.425,0.18,2.13
1820,0,-3.972,9.527,-2.355,8.763,4.055,8.066,-1.242,9.591,-0.035,-4.075
1821,0,6.011,-3.06,8.818,2.44,-2.696,-1.429,-2.316,-5.094,-5.924,-8.043
1822,1,-6.774,-0.016,0.755,3.796,6.592,-6.768,2.148,0.451,3.549,-3.878
1823,0,-2.523,7.427,9.595,-0.672,-2.832,-0.651,-0.081,-3.51,-0.766,-7.258
1824,0,5.404,-9.313,4.832,-3.588,-1.162,9.022,7.561,-7.894,3.158,-3.512
1825,1,3.395,3.137,-4.084,6.098,5.467,-6.543,6.823,-9.109,3.937,-2.415
1826,0,-4.048,8.783,7.079,-9.36,-9.223,1.549,9.564,4.804,-1.414,5.468
1827,0,-1.622,0.317,-0.679,-6.698,-7.576,1.467,9.512,-7.467,5.308,-4.089
1828,0,8.066,0.588,-7.964,-7.002,-3.159,9.459,8.712,7.276,8.415,8.664
1829,0,3.364,-7.202,4.279,-9.39,1.291,-8.811,-3.304,5.852,-3.128,3.874
1830,1,5.744,3.52,5.122,0.733,-1.958,3.328,3.013,6.259,-5.355,-4.813
1831,1,4.774,-6.049,-3.007,3.252,-2.498,9.755,3.557,5.275,5.236,3.565
1832,1,-5.757,-8.451,-4.419,6.374,-7.838,-8.235,5.777,2.697,-6.714,-7.322
1833,1,5.796,-5.826,8.551,-0.288,-3.517,8.055,2.553,0.176,-9.761,-1.395
1834,1,-5.318,9.153,-5.361,-9.975,9.031,-8.808,1.518,6.697,0.344,5.912
1835,0,2.445,3.017,5.104,7.541,9.727,5.238,-1.643,5.185,3.709,5.18
1836,0,-1.137,-5.336,-0.003,-1.096,6.712,7.728,2.775,-2.592,-0.055,-7.653
1837,1,-1.83,-9.993,-5.023,9.025,2.514,7.895,2.232,7.366,8.665,0.081
1838,0,3.633,-8.209,-3.099,-3.244,8.843,3.407,-7.089,1.46,5.84,4.026
1839,0,7.831,-1.142,-6.001,7.893,7.151,-6.581,0.097,-2.278,3.689,-8.487
1840,1,9.366,9.268,-1.896,4.145,0.286,6.032,-5.507,1.602,-1.943,0.845
1841,1,6.042,1.771,8.475,5.084,-7.9,-0.13,3.119,-4.192,1.464,-8.616
1842,0,-1.838,9.908,3.284,3.811,3.816,4.095,-0.896,7.905,9.478,-8.875
1843,1,-4.8,6.039,-2.134,4.69,-7.411,8.355,-6.422,-9.595,6.486,-4.636
1844,0,-9.153,7.155,4.215,-9.933,9.23,8.212,-7.843,-6.721,-2.789,0.123
1845,1,-8.056,3.447,-1.699,-0.591,5.929,-1.212,-6.114,5.769,7.36,-6.403
1846,1,6.028,9.246,9.938,-9.284,-2.04,-1.093,6.762,-0.976,-2.387,-3.495
1847,1,0.11,-3.543,2.319,-4.956,-8.137,2.584,-6.056,5.12,-6.412,-1.807
1848,1,2.769,5.349,-9.294,-0.794,7.614,8.946,-0.589,-4.724,-3.042,2.657
1849,1,-1.26,6.537,-4.393,-8.79,0.868,3.556,-5.295,0.699,7.793,8.927
1850,0,5.769,-5.332,8.471,-2.16,-9.188,-1.054,5.947,1.866,-4.368,-8.283
1851,1,7.641,0.437,-1.936,5.712,9.218,-3.463,-9.517,-7.294,-7.524,-8.13
1852,1,0.105,-3.648,2.85,-3.345,-8.316,-0.247,1.601,2.725,-9.955,-6.333
1853,1,-0.006,-4.551,-5.864,7.337,-3.979,-3.092,-0.465,-9.758,-6.386,-2.247
1854,1,-8.195,0.689,-2.922,5.998,-2.498,-5.579,3.397,-3.415,3.693,1.375
1855,0,0.27,-7.091,1.546,-8.13,1.511,-1.823,-7.984,0.409,-5.918,3.77
1856,0,4.741,-0.195,-3.978,3.12,6.081,6.953,-5.298,4.329,-6.122,-1.965
1857,0,-3.756,3.546,7.401,-3.958,4.12,-8.182,-3.527,-0.738,-5.184,-2.88
1858,1,4.735,-2.776,-6.461,5.292,2.422,-8.778,-9.23,-6.22,8.442,-2.365
1859,1,-2.939,3.266,2.127,-1.991,6.871,3.227,3.357,-3.123,4.862,7.043
1860,1,-8.655,4.395,6.709,6.88,1.401,-1.774,6.555,-8.736,-5.344,4.387
1861,1,-0.045,-9.367,9.827,6.371,8.262,5.052,7.176,-4.545,5.543,7.797
1862,1,8.972,-2.438,-0.041,9.206,-7.919,-5.438,6.395,-2.089,-1.616,-0.19
1863,1,-4.27,-3.838,-6.371,-1.668,5.537,9.264,-6.187,-7.712,6.71,-3.713
1864,1,-2.679,-3.227,4.861,7.332,-9.666,2.185,-3.738,7.411,5.512,9.995
1865,0,3.079,-1.973,-9.806,1.059,4.218,-0.252,5.507,-5.631,-3.095,8.586
1866,0,-2.608,-2.29,9.485,-6.022,4.318,9.121,-4.329,-5.449,0.816,-2.597
1867,0,4.481,-0.128,3.887,-6.647,-0.434,-3.477,-9.035,-3.523,6.505,-5.718
1868,1,2.433,5.807,-9.041,-6.746,3.324,1.542,6.882,-8.286,7.135,-2.11
1869,1,9.046,-5.441,0.432,-4.122,-0.782,-4.116,-2.221,1.63,6.184,-1.841
1870,0,8.012,-1.526,-3.262,3.945,8.286,-9.371,-1.755,-6.966,3.734,9.225
1871,0,7.355,2.7,2.518,6.214,2.955,3.305,6.286,0.968,5.636,-8.792
1872,0,0.521,1.491,7.364,0.174,-8.224,-5.269,6.995,-1.961,-1.213,4.641
1873,0,-9.7,-7.781,-9.336,-2.303,2.599,-7.686,-6.134,9.242,-7.841,4.56
1874,1,4.609,6.396,-0.55,9.362,5.989,3.717,-4.818,5.029,3.114,-7.028
1875,1,0.904,-2.455,-7.444,9.29,8.108,-1.605,6.508,-0.892,-2.473,-0.646
1876,1,-3.789,8.377,4.863,-6.983,-9.496,7.841,0.677,1.726,-3.442,-5.264
1877,1,-9.675,-9.567,4.513,-0.67,3.952,-4.907,8.041,-7.273,7.999,3.548
1878,0,-1.355,-6.052,3.966,7.553,2.679,-7.965,-6.615,-2.085,4.1,-2.485
1879,0,3.016,2.71,-4.774,5.419,-4.938,-2.795,-5.47,1.605,9.287,-2.561
1880,1,8.799,9.849,5.8,-4.678,3.521,-9.345,-2.817,2.531,-1.408,-3.461
1881,0,-1.289,-5.536,7.014,-0.685,3.01,1.383,8.283,4.991,9.055,-2.253
1882,1,6.183,9.087,4.099,-0.287,7.465,-3.962,-9.992,-4.489,1.755,1.719
1883,0,1.332,1.235,-9.155,8.609,-8.58,-0.251,9.527,-2.647,7.448,-5.583
1884,0,8.656,-1.396,8.815,8.917,2.75,4.282,4.913,3.353,5.088,-4.539
1885,0,-6.766,-2.243,7.76,-7.296,-2.36,6.548,-7.831,8.879,2.209,2.922
1886,0,-1.895,-0.568,-5.749,7.471,-0.315,4.642,-0.164,8.572,0.446,4.476
1887,0,-9.906,-0.5,-0.609,9.763,-2.678,8.55,-6.494,9.854,0.759,6.477
1888,1,6.747,-9.541,2.116,-1.316,-1.765,0.698,0.607,5.493,-4.663,-5.234
1889,0,-3.566,-8.697,7.651,-6.233,6.369,4.798,5.204,6.472,0.023,-2.04
1890,1,5.49,2.691,-2.672,-5.436,-1.135,-8.255,2.905,-9.011,-0.76,9.963
1891,0,-3.048,5.127,3.79,-2.005,9.892,3.422,-7.566,-5.404,2.157,-2.524
1892,1,0.005,-1.116,-8.253,4.328,-5.55,5.959,0.45,-2.937,-9.419,-4.2
1893,1,-6.762,-2.41,0.771,2.56,4.582,8.497,-5.875,6.446,5.13,5.27
1894,0,1.723,9.639,0.201,-9.211,0.843,-1.951,0.975,-6.715,8.238,-3.428
1895,0,5.002,7.408,7.277,-5.105,-3.243,-6.348,2.654,-0.4,-2.752,-3.051
1896,1,-5.606,-0.045,-6.45,6.713,5.668,-1.737,-0.249,-7.423,2.23,-2.658
1897,1,9.851,-2.583,-8.769,1.502,-6.044,-9.527,7.186,-3.097,-8.654,-2.586
1898,0,-3.692,5.194,9.693,-9.393,-3.494,-5.024,1.379,9.72,1.125,-4.227
1899,0,-6.09,-4.571,3.925,-0.823,-6.226,0.164,6.291,6.435,-4.249,9.573
1900,0,4.99,5.6,8.793,7.334,-1.893,-1.727,5.152,0.719,1.143,-0.385
1901,0,1.652,8.153,1.558,-7.477,-6.41,8.985,-3.928,5.498,-8.446,-6.065
1902,0,-3.94,5.826,-8.678,4.07,6.186,-0.909,9.939,-3.759,-6.782,5.546
1903,1,0.731,8.595,9.799,6.428,-6.161,-9.234,8.3,6.412,0.933,8.815
1904,1,-7.949,8.797,5.606,-4.264,-8.267,5.669,-4.35,5.867,5.874,7.408
1905,0,-8.766,-5.214,-6.853,9.311,1.048,-3.779,-1.502,-6.306,6.73,3.83
1906,0,-3.614,8.746,-5.013,-9.016,-0.51,4.612,-0.094,-7.52,2.845,0.213
1907,0,-3.301,-1.987,-1.295,-7.246,7.215,-9.275,-6.974,-2.738,7.92,4.529
1908,1,-3.639,9.46,3.271,0.467,5.642,6.462,-6.76,-7.061,0.73,3.67
1909,1,1.84,-1.341,5.725,-4.9,7.852,-1.943,1.315,-2.138,5.407,6.02
1910,1,-9.782,2.471,-3.04,7.646,-0.871,-7.284,2.54,8.546,-4.926,-9.64
1911,1,-5.899,-5.986,-0.931,4.551,-1.955,-0.982,7.6,1.246,7.338,-5.758
1912,0,-9.468,7.646,-1.887,-7.014,1.322,7.03,-6.34,0.19,1.772,-4.954
1913,1,9.098,-8.507,5.119,2.656,1.225,-7.65,6.26,5.919,6.445,9.363
1914,1,0.871,2.157,9.904,6.676,-7.33,2.938,-5.591,-1.443,1.481,5.29
1915,1,-8.203,-3.678,7.109,9.843,7.975,-4.79,6.287,-9.001,-4.923,4.806
1916,0,-9.79,2.561,6.159,-7.558,9.768,-0.381,1.266,-7.375,4.344,-7.124
1917,0,3.536,-6.961,7.7,8.467,-4.332,-5.516,6.606,4.9,5.872,-9.665
1918,0,-0.864,-2.691,2.514,1.742,-4.226,-9.146,-2.783,3.513,-8.629,-7.211
1919,1,-3.558,5.354,-5.823,-6.985,3.977,-3.703,-0.045,-1.505,-1.6,-2.446
1920,1,-7.284,8.927,-5.125,6.615,5.796,6.364,-3.437,-6.693,7.287,-4.461
1921,0,-0.779,3.262,-6.237,-6.357,8.873,1.051,-9.933,-5.37,-7.622,8.001
1922,0,-4.712,-9.889,7.991,-5.545,-9.033,-2.62,-3.102,1.911,-1.334,1.226
1923,1,-6.759,7.624,1.823,2.947,-2.707,0.707,6.176,-7.723,-3.836,3.984
1924,0,-6.749,0.869,-9.456,-2.393,-0.016,-3.341,3.433,-8.644,-5.663,-3.769
1925,1,-0.768,-5.231,9.412,6.451,-0.601,-4.937,-5.517,5.434,-3.714,6.032
1926,1,-4.294,2.306,-5.268,7.135,-8.914,5.085,6.082,2.025,5.761,2.122
1927,1,-4.102,3.312,8.952,9.186,-1.375,1.364,-1.018,-1.07,2.045,-1.023
1928,1,5.468,-0.625,2.83,7.517,-1.891,-3.749,6.306,0.414,1.141,-7.106
1929,0,2.62,2.685,8.802,-1.519,-5.055,8.962,4.946,-1.093,3.658,-3.576
1930,0,3.64,9.301,-0.079,-8.046,-4.398,8.335,4.769,-3.79,-7.267,-3.993
1931,1,-7.56,-8.354,3.692,-5.907,-2.75,-8.422,-4.914,-6.349,3.82,8.458
1932,1,2.456,-5.63,-9.142,-5.214,-2.546,-9.024,7.635,2.683,1.261,-6.585
1933,0,-1.919,6.945,4.168,-3.854,5.526,-6.956,3.431,2.329,-8.693,7.624
1934,1,4.949,9.48,8.419,-4.263,8.075,1.918,-4.072,-5.901,-1.421,8.449
1935,1,1.498,-4.313,2.437,8.499,1.596,4.798,-3.703,5.451,7.433,6.723
1936,1,6.975,-4.268,0.352,1.452,5.133,3.519,-9.529,-4.958,5.449,-9.819
1937,0,-1.766,8.828,6.182,4,0.991,9.129,0.131,-5.095,-9.599,4.444
1938,0,7.091,6.207,-7.811,4.868,-6.531,2.536,-8.895,-8.085,-2.685,5.67
1939,0,4.322,-6.911,-6.985,-4.947,-0.702,2.679,-4.947,8.181,-4.466,-6.713
1940,0,1.374,6.384,2.647,2.177,2.63,1.224,-1.142,-6.885,-6.792,-8.81
1941,1,6.115,7.664,-7.559,2.025,1.363,-8.941,-4.136,8.791,-5.955,8.68
1942,0,-0.39,2.391,-6.825,-8.559,7.376,5.077,3.464,-3.147,-5.284,4.651
1943,1,9.413,-3.768,5.451,-0.012,-5.086,8.081,-5.238,-6.063,-3.591,-0.062
1944,1,-7.379,-7.112,-7.793,-0.195,-6.799,-0.12,-4.731,6.042,-6.598,8.489
1945,0,8.844,1.741,8.646,8.096,-6.344,-0.099,-7.638,9.836,-5.439,-8.008
1946,0,-5.662,8.395,-2.816,-9.907,-0.45,5.856,-8.282,9.855,5.124,-4.227
1947,1,3.399,5.461,5.295,-2.028,-8.665,-5.722,8.436,-8.582,0.73,-0.179
1948,1,7.149,4.992,2.789,4.878,-6.519,-5.622,7.766,-9.87,-9.328,6.674
1949,0,9.617,5.204,1.688,-9.263,0.266,8.08,-8.638,-5.37,-7.953,9.136
1950,0,9.025,-9.147,-1.02,-1.625,8.884,-3.57,3.359,-7.555,9.577,6.322
1951,0,5.052,3.15,-7.361,-1.068,0.798,5.112,4.877,9.36,-5.829,9.997
1952,1,3.02,1.154,-1.25,-5.024,-1.128,-0.272,-3.978,-9.032,-8.817,5.726
1953,1,-6.345,8.243,-6.215,6.718,8.457,8.348,8.378,-1.896,2.051,2.42
1954,1,-8.491,-4.499,-4.857,3.013,-6.22,-5.677,-3.925,1.544,7.197,7.448
1955,0,-6.023,-8.499,-6.715,7.023,1.525,-9.774,-9.446,9.833,-0.056,-9.931
1956,1,7.571,3.221,0.206,-0.458,9.596,1.504,-5.882,7.928,3.391,-8.701
1957,1,7.004,-6.714,-5.934,2.742,1.273,9.901,-3.647,-8.442,5.42,9.182
1958,0,2.113,-7.177,0.127,-9.735,-3.708,-4.7,-1.682,-1.238,-2.697,-5.642
1959,0,3.705,3.889,7.957,-1.314,0.936,-2.645,3.068,-4.999,-9.948,-5.24
1960,1,6.838,-8.221,-7.655,-7.209,-4.24,-8.821,9.031,-5.56,-4.727,-5.415
1961,1,-1.553,-4.551,6.192,-1.549,-7.524,-3.499,-4.965,-6.206,-2.394,7.697
1962,1,9.752,3.39,-7.933,1.358,0.461,8.13,1.912,1.747,-6.658,3.068
1963,1,-4.299,-3.323,-4.534,2.715,0.876,-7.058,-9.068,-8.979,5.243,9.713
1964,0,-8.119,7.983,-0.562,-4.607,4.244,9.923,-8.357,-8.3,-0.477,-4.189
1965,0,7.341,-3.817,-3.868,-3.86,9.769,6.52,9.478,3.508,8.963,7.074
1966,1,9.183,7.6,-6.776,-5.74,-8.01,5.352,-5.404,-9.736,3.712,-1.79
1967,0,5.642,-7.494,2.259,-5.116,6.796,2.85,-6.401,3.625,5.009,-0.854
1968,0,3.218,1.363,-2.049,-9.971,-0.117,7.948,-5.204,-9.169,6.077,-0.34
1969,1,-2.976,-9.244,-6.709,-8.385,-4.898,9.012,4.733,-3.085,-1.77,-5.746
